,x
1197,12.82264158
1198,13.02828526
1199,13.00742891
1200,12.81181486
1201,12.79771001
1202,12.53428368
1203,12.77970358
1204,12.69867285
1205,12.43709286
1206,12.52891192
1207,12.33836408
1208,12.62936341
1209,12.61880121
1210,12.79554384
1211,13.0097308
1212,12.86865053
1213,12.65741137
1214,12.94302098
1215,12.75657122
1216,12.95392421
1217,13.12737064
1218,12.87997706
1219,12.58239447
1220,12.48336885
1221,12.57070402
1222,12.80838774
1223,12.76815497
1224,12.94092855
1225,12.79327175
1226,12.74406572
1227,12.66047325
1228,12.55366074
1229,12.69138094
1230,12.83548453
1231,12.83548453
1232,12.77355492
1233,12.6410132
1234,12.63106918
1235,12.67867304
1236,12.63772647
1237,12.80730904
1238,12.51342828
1239,12.31478764
1240,12.14022752
1241,11.89218587
1242,12.14861728
1243,11.9681284
1244,11.91309263
1245,11.91309263
1246,12.13565525
1247,12.15601924
1248,12.41201897
1249,12.30049196
1250,12.24638732
1251,11.96772453
1252,12.07347001
1253,11.99750525
1254,11.90010772
1255,12.04670549
1256,12.20232932
1257,12.11135469
1258,12.12914415
1259,12.02747162
1260,12.09305664
1261,11.96367825
1262,12.08046117
1263,12.26820897
1264,12.0257465
1265,12.11878238
1266,12.21782908
1267,12.35206806
1268,12.59713146
1269,12.59713146
1270,12.46488094
1271,12.52847542
1272,12.51459806
1273,12.47417243
1274,12.71928554
1275,12.88413363
1276,13.12670829
1277,13.12609831
1278,13.03517255
1279,13.24650517
1280,13.21464442
1281,13.37769088
1282,13.23490047
1283,13.14020659
1284,12.95690844
1285,12.92049647
1286,12.85588251
1287,12.99362942
1288,13.05564426
1289,12.94482243
1290,12.86413524
1291,13.09384338
1292,13.23856569
1293,12.98587311
1294,12.76246107
1295,12.56457571
1296,12.34273696
1297,12.37147495
1298,12.42494318
1299,12.43906892
1300,12.33020097
1301,12.38727086
1302,12.27637693
1303,12.21204852
1304,12.31618917
1305,12.31618917
1306,12.32709133
1307,12.58414985
1308,12.61954072
1309,12.4444546
1310,12.32659996
1311,12.23313482
1312,12.29995679
1313,12.09313186
1314,11.99438027
1315,12.23329005
1316,12.16614724
1317,12.16614724
1318,12.1296638
1319,12.1849221
1320,12.19328355
1321,12.44789571
1322,12.39659364
1323,12.39659364
1324,12.26552959
1325,12.26552959
1326,12.26552959
1327,12.2787639
1328,12.44059336
1329,12.24830215
1330,12.01098273
1331,12.11223817
1332,12.05904889
1333,11.85242065
1334,11.77615973
1335,11.69176231
1336,11.79372178
1337,11.86341909
1338,11.94525122
1339,12.19329438
1340,12.38126103
1341,12.13054392
1342,12.3320944
1343,12.22814597
1344,12.19591552
1345,12.35197236
1346,12.35197236
1347,12.20818781
1348,12.13408026
1349,12.10066757
1350,12.19154918
1351,11.99016845
1352,11.7050613
1353,11.81151362
1354,11.72118907
1355,11.62152751
1356,11.62152751
1357,11.46670911
1358,11.62310905
1359,11.50268839
1360,11.53275928
1361,11.35557858
1362,11.2469154
1363,11.20422379
1364,11.00972599
1365,11.06519379
1366,11.06519379
1367,11.23861668
1368,11.53386496
1369,11.37015
1370,11.56406452
1371,11.64242485
1372,11.45357816
1373,11.50779515
1374,11.29735802
1375,11.17489013
1376,10.88977551
1377,11.02919287
1378,11.28690058
1379,11.52863925
1380,11.55968133
1381,11.37154068
1382,11.59541839
1383,11.71793917
1384,11.5980939
1385,11.79719512
1386,11.55479782
1387,11.48160297
1388,11.65266035
1389,11.63439389
1390,11.3555149
1391,11.18078831
1392,11.40335689
1393,11.54005701
1394,11.53609237
1395,11.26163576
1396,11.37231592
1397,11.47713165
1398,11.47713165
1399,11.53514754
1400,11.3465989
1401,11.45235796
1402,11.17233851
1403,11.28580792
1404,11.03345659
1405,11.03345659
1406,11.12631454
1407,11.12614365
1408,11.15117189
1409,11.14743279
1410,10.99231829
1411,10.70928247
1412,10.61785996
1413,10.6113975
1414,10.6113975
1415,10.6113975
1416,10.64714365
1417,10.64714365
1418,10.64714365
1419,10.73716703
1420,10.6804086
1421,10.91231467
1422,10.71628761
1423,10.71628761
1424,10.71628761
1425,10.86396936
1426,10.81882668
1427,10.65116114
1428,10.90275582
1429,10.71945442
1430,10.71945442
1431,10.791889
1432,10.791889
1433,11.04651081
1434,10.87389653
1435,11.03844771
1436,11.03844771
1437,10.83295984
1438,11.07512677
1439,11.28368127
1440,11.46336502
1441,11.17921633
1442,11.35600048
1443,11.25595512
1444,11.25595512
1445,11.13030381
1446,11.291177
1447,11.55243257
1448,11.73066419
1449,11.56958986
1450,11.56958986
1451,11.56958986
1452,11.52067337
1453,11.73851214
1454,11.92586851
1455,11.98466116
1456,11.98953556
1457,11.80013412
1458,11.65522553
1459,11.61833241
1460,11.67157226
1461,11.64729741
1462,11.66219117
1463,11.46595712
1464,11.41778222
1465,11.27227664
1466,11.50129306
1467,11.51535135
1468,11.7026336
1469,11.7026336
1470,11.85680667
1471,12.06716304
1472,11.80304509
1473,11.59012613
1474,11.41938656
1475,11.70710649
1476,11.60055406
1477,11.67567497
1478,11.95672285
1479,11.66807817
1480,11.65246034
1481,11.46188143
1482,11.39388812
1483,11.39606594
1484,11.39606594
1485,11.39606594
1486,11.44920545
1487,11.24912824
1488,11.1401568
1489,11.08387153
1490,11.26026505
1491,11.2459181
1492,11.54330128
1493,11.70931012
1494,11.51401235
1495,11.61256783
1496,11.53467691
1497,11.52559319
1498,11.52559319
1499,11.48914544
1500,11.33758783
1501,11.34099257
1502,11.49160483
1503,11.49803645
1504,11.69975169
1505,11.69975169
1506,11.81609782
1507,12.01513856
1508,12.11272076
1509,11.84408703
1510,11.84408703
1511,12.04498965
1512,11.86517538
1513,12.16130651
1514,12.00887286
1515,12.06981124
1516,12.33940522
1517,12.63865288
1518,12.61032568
1519,12.61032568
1520,12.34143519
1521,12.34143519
1522,12.34143519
1523,12.20574658
1524,12.23237219
1525,12.38104488
1526,12.47759132
1527,12.47759132
1528,12.27662162
1529,12.37085299
1530,12.61172923
1531,12.39158398
1532,12.6620153
1533,12.79525538
1534,12.66330463
1535,12.66554041
1536,12.5979275
1537,12.57884952
1538,12.58439201
1539,12.64296868
1540,12.52613555
1541,12.48432696
1542,12.2332498
1543,12.33097711
1544,12.14097598
1545,11.98234475
1546,12.19435845
1547,12.29654605
1548,12.39348343
1549,12.25659877
1550,12.3115717
1551,12.37297809
1552,12.31917065
1553,12.13020284
1554,12.09651034
1555,11.95685344
1556,11.91242279
1557,11.71581797
1558,11.88339992
1559,11.79827554
1560,11.67931645
1561,11.39586857
1562,11.33339101
1563,11.37027118
1564,11.33799287
1565,11.14480208
1566,11.18208171
1567,11.21496759
1568,11.11786838
1569,11.20790143
1570,11.04460154
1571,11.17408361
1572,11.17408361
1573,11.12636731
1574,11.32292599
1575,11.21948368
1576,11.06885386
1577,11.06885386
1578,11.29885563
1579,11.59778546
1580,11.75364005
1581,11.45467565
1582,11.70529398
1583,11.70556811
1584,11.8473669
1585,12.0018451
1586,12.05467953
1587,12.00104003
1588,12.25995864
1589,12.47585565
1590,12.61655436
1591,12.42725235
1592,12.44699777
1593,12.6183155
1594,12.45366948
1595,12.18791011
1596,11.93297615
1597,11.6378618
1598,11.72762851
1599,11.80927402
1600,11.88956651
1601,11.96423169
1602,11.90150605
1603,11.71424868
1604,11.81038711
1605,11.53983424
1606,11.53983424
1607,11.33430827
1608,11.47352346
1609,11.57278299
1610,11.52081802
1611,11.52081802
1612,11.64757
1613,11.86020096
1614,12.04046523
1615,12.10336289
1616,12.06793611
1617,12.06793611
1618,12.10603251
1619,12.08026441
1620,12.23607504
1621,12.10510138
1622,12.26386028
1623,12.24580713
1624,12.45508144
1625,12.44207968
1626,12.36085068
1627,12.33061785
1628,12.39981118
1629,12.24527355
1630,12.38408332
1631,12.33365983
1632,12.33365983
1633,12.25411804
1634,12.16620464
1635,11.91260807
1636,11.89290928
1637,11.82100255
1638,11.53026198
1639,11.24173935
1640,11.30722746
1641,11.39628287
1642,11.63206761
1643,11.75373305
1644,11.56197017
1645,11.71337139
1646,11.91065571
1647,11.93940803
1648,11.92888355
1649,11.70293621
1650,11.80804757
1651,11.86276573
1652,11.86276573
1653,11.76978878
1654,11.75286935
1655,11.65341576
1656,11.72879654
1657,11.81142699
1658,11.70769957
1659,11.60232066
1660,11.50217213
1661,11.58989026
1662,11.48840028
1663,11.29408061
1664,11.29408061
1665,11.58308286
1666,11.86733816
