,x
3004,1.068932585
3005,1.062591328
3006,1.086732098
3007,1.106843196
3008,1.118410071
3009,1.106513137
3010,1.096248277
3011,1.087415794
3012,1.078610978
3013,1.090107479
3014,1.107358545
3015,1.102377004
3016,1.107418351
3017,1.153388648
3018,1.09342379
3019,1.098536936
3020,1.080557459
3021,1.093303895
3022,1.121104453
3023,1.068272408
3024,1.085066924
3025,1.043110032
3026,1.086765351
3027,1.080915501
3028,1.066530585
3029,1.047713934
3030,1.058937168
3031,1.081434696
3032,1.081919685
3033,1.058010524
3034,1.093062214
3035,1.089284171
3036,1.038018238
3037,1.061550819
3038,1.068886256
3039,1.049659887
3040,1.064111165
3041,1.056216805
3042,1.083735404
3043,1.050532594
3044,1.044635042
3045,1.068878346
3046,1.065447639
3047,1.062528155
3048,1.045482566
3049,1.065285865
3050,1.058370618
3051,1.062691373
3052,1.060325985
3053,1.058263147
3054,1.04805321
3055,1.033687813
3056,1.062444222
3057,1.058895677
3058,1.055514084
3059,1.040189793
3060,1.056681087
3061,1.047807983
3062,1.029319406
3063,1.06731543
3064,1.03559031
3065,1.045121927
3066,1.055402542
3067,1.012527194
3068,1.057214939
3069,1.003026683
3070,1.040270671
3071,1.012719678
3072,1.049896403
3073,1.033237561
3074,1.026242515
3075,1.033016719
3076,1.03344949
3077,1.027763077
3078,1.031679915
3079,1.020922344
3080,1.03582664
3081,1.04882555
3082,1.059924647
3083,1.035889019
3084,1.034297137
3085,1.061997903
3086,1.041193202
3087,1.059437383
3088,1.06597987
3089,1.057240192
3090,1.074762456
3091,1.042692074
3092,1.03923446
3093,1.056517856
3094,1.046939006
3095,1.100922064
3096,1.078375893
3097,1.071354224
3098,1.068148188
3099,1.061763193
3100,1.052991848
3101,1.074498708
3102,1.050653666
3103,1.052322287
3104,1.073794741
3105,1.036733286
3106,1.042541385
3107,1.046275389
3108,1.083947131
3109,1.062276567
3110,1.05215164
3111,1.052476772
3112,1.052547936
3113,1.068300372
3114,1.045707931
3115,1.054024398
3116,1.050170302
3117,1.062041846
3118,1.055135948
3119,1.045659268
3120,1.082892573
3121,1.047020385
3122,1.041899296
3123,1.021638741
3124,1.047402516
3125,1.072134265
3126,1.070769697
3127,1.038630288
3128,1.026952097
3129,1.039515099
3130,1.063996731
3131,1.071275071
3132,1.063675151
3133,1.068509141
3134,1.056992322
3135,1.069557249
3136,1.050881861
3137,1.071459535
3138,1.062784644
3139,1.069710492
3140,1.064163019
3141,1.061145607
3142,1.037284156
3143,1.062242874
3144,1.035072773
3145,1.071918129
3146,1.047952671
3147,1.040523418
3148,1.080505717
3149,1.080009021
3150,1.051779001
3151,1.057537498
3152,1.063611535
3153,1.036051995
3154,1.049726957
3155,1.074861237
3156,1.038923021
3157,1.043808656
3158,1.079300488
3159,1.039483623
3160,1.067899447
3161,1.04708852
3162,1.043901053
3163,1.096223381
3164,1.060123371
3165,1.052685453
3166,1.058518869
3167,1.065979846
3168,1.039446945
3169,1.064020077
3170,1.062064705
3171,1.077877024
3172,1.070530297
3173,1.059924701
3174,1.048010296
3175,1.045482971
3176,1.053135101
3177,1.083915902
3178,1.049174863
3179,1.072258668
3180,1.08461138
3181,1.058311769
3182,1.071250774
3183,1.066727211
3184,1.047243744
3185,1.04098573
3186,1.070996745
3187,1.073000533
3188,1.063525656
3189,1.057479463
3190,1.074680592
3191,1.036995356
3192,1.102810673
3193,1.048962773
3194,1.043644524
3195,1.085396302
3196,1.052201571
3197,1.046807375
3198,1.039850821
3199,1.045678174
3200,1.074361042
3201,1.042672431
3202,1.011955873
3203,1.067943136
3204,1.038687784
3205,1.026268817
3206,1.060925969
3207,1.03356856
3208,1.049581741
3209,1.055168054
3210,1.022886196
3211,1.054272573
3212,1.052860087
3213,1.033132933
3214,1.049146802
3215,1.018271666
3216,1.059639413
3217,1.035322189
3218,1.066573645
3219,1.047063363
3220,1.032533579
3221,1.038462657
3222,1.033802095
3223,1.03237697
3224,1.018688386
3225,1.026107906
3226,1.049348097
3227,1.058950977
3228,1.04984737
3229,1.046516041
3230,1.047458962
3231,1.03076807
3232,1.04888431
3233,1.044831597
3234,1.031277888
3235,1.016516209
3236,1.070946375
3237,1.064099405
3238,1.058843431
3239,1.015086376
3240,1.064776526
3241,1.026424417
3242,1.048231814
3243,1.037259836
3244,1.038585228
3245,1.056282312
3246,1.040794517
3247,1.058149747
3248,1.023069421
3249,1.054447888
3250,1.061192861
3251,1.021444456
3252,1.058661425
3253,1.062802045
3254,1.039302461
3255,1.048262674
3256,1.056353851
3257,1.043744103
3258,1.035226223
3259,1.046805349
3260,1.042999378
3261,1.053840706
3262,1.048212487
3263,1.029367904
3264,1.039365654
3265,1.052497837
3266,1.023263936
3267,1.000395324
3268,0.987242532
3269,1.020870621
3270,1.008413972
3271,0.989538475
3272,1.008145332
3273,1.04103292
3274,0.995101111
3275,0.980356468
3276,1.023515877
3277,1.010411343
3278,1.019428044
3279,1.015894131
3280,1.022570504
3281,1.010493189
3282,1.030305155
3283,1.01969762
3284,1.018530708
3285,1.031966778
3286,1.015988677
3287,1.04031322
3288,1.005154258
3289,1.000475717
3290,0.994508029
3291,1.0310015
3292,1.020859105
3293,1.037185161
3294,1.028827124
3295,1.001942208
3296,1.040293065
3297,1.021574106
3298,1.034655007
3299,1.023253284
3300,1.00236087
3301,1.05231723
3302,1.025089382
3303,1.030986459
3304,1.040484596
3305,1.068765745
3306,1.024764267
3307,1.009524233
3308,1.001196686
3309,1.0270582
3310,1.026810723
3311,0.993020139
3312,1.041669234
3313,1.021751329
3314,1.003893953
3315,0.997477891
3316,1.037897028
3317,0.985945923
3318,1.024113743
3319,1.048874407
3320,1.019557192
3321,1.009394262
3322,1.015843565
3323,1.011073883
3324,1.05476897
3325,1.023166963
3326,1.020302128
3327,0.998129846
3328,0.985844562
3329,0.976768583
3330,0.991941554
3331,1.01766956
3332,1.006433067
3333,0.993050606
3334,0.994081644
3335,0.993133119
3336,0.990983824
3337,1.003034039
3338,1.014192322
3339,1.013294724
3340,0.997257711
3341,0.97704592
3342,0.981366193
3343,1.005360359
3344,0.990364718
3345,0.998885273
3346,0.974421038
3347,0.973728441
3348,0.982874471
3349,1.022056722
3350,1.006124529
3351,0.980571194
3352,1.002803356
3353,0.993345372
3354,0.989566002
3355,0.993808659
3356,1.016016616
3357,1.008328848
3358,1.003167652
3359,0.977283854
3360,1.012620108
3361,1.028859057
3362,1.012195696
3363,1.002978847
3364,1.024026276
3365,1.002840867
3366,1.02449365
3367,1.009120186
3368,1.01634681
3369,0.997395293
3370,0.977097456
3371,1.010386653
3372,0.982169448
3373,0.994568132
3374,0.977962219
3375,1.017112259
3376,1.027297077
3377,0.983375614
3378,1.001253641
3379,0.990281237
3380,0.986425629
3381,0.99463286
3382,0.976871186
3383,0.980283195
3384,0.972926707
3385,1.012675791
3386,0.983515451
3387,1.001534668
3388,1.026235551
3389,0.99221973
3390,0.991240164
3391,0.996137755
3392,0.989351926
3393,0.989635401
3394,0.990102615
3395,1.000420026
3396,1.039923553
3397,0.984056615
3398,1.026560815
3399,0.96948732
3400,1.004696752
3401,1.01378976
3402,1.025597148
3403,0.976313336
3404,1.002237571
3405,0.979691194
3406,0.997720389
3407,0.972448812
3408,1.00541346
3409,1.037291945
3410,0.980907531
3411,0.979593098
3412,1.013868509
3413,1.003276651
3414,1.013084256
3415,0.974833863
3416,0.994364001
3417,0.973587506
3418,0.988682473
3419,1.005524688
3420,0.985418318
3421,1.012399923
3422,0.986359116
3423,0.979920877
3424,0.995338803
3425,0.995894442
3426,1.011847149
3427,0.975338541
3428,1.005571949
3429,0.987551631
3430,1.005264398
3431,0.997189833
3432,1.008736149
3433,0.969727701
3434,0.980984831
3435,0.97976657
3436,0.994282043
3437,0.983412133
3438,1.005964861
3439,0.99198349
3440,0.98723366
3441,0.993303908
3442,0.965164671
3443,0.983024357
3444,0.998225249
3445,0.993085592
3446,1.007157541
3447,1.012045165
3448,0.994941243
3449,0.995898702
3450,0.991805384
3451,1.027635467
3452,1.040742925
3453,1.017054315
3454,1.004222139
3455,1.017726129
3456,1.020767604
3457,1.039464024
3458,1.009993768
3459,1.021366228
3460,1.030045934
3461,1.014369082
3462,1.013272092
3463,1.039125254
3464,1.01082265
3465,1.008229173
3466,1.005691929
3467,0.983144478
3468,1.006205202
3469,1.019263733
3470,1.019372375
3471,0.995337631
3472,1.006430707
3473,1.022641987
3474,0.998360766
3475,1.021353204
3476,0.992449644
3477,1.016903797
3478,0.997274246
3479,1.05452069
3480,1.018622523
3481,1.041919318
3482,0.995908036
3483,1.031642146
3484,1.032852607
3485,1.025499642
3486,1.023199379
3487,1.01206291
3488,1.022036887
3489,1.02243208
3490,1.026071825
3491,1.017116567
3492,1.03076946
3493,1.029132636
3494,1.061965225
3495,1.029917834
3496,1.042671593
3497,0.998435786
3498,1.029444906
3499,1.004914988
3500,1.039516359
3501,1.083128203
3502,1.044209883
3503,1.071181955
3504,1.068385693
3505,1.029694415
3506,1.01995757
3507,1.068493071
3508,1.067503666
3509,1.069159403
3510,1.069366766
3511,1.048523074
3512,1.076538706
3513,1.070953546
3514,1.108700595
3515,1.075984984
3516,1.067124388
3517,1.042887816
3518,1.074860533
3519,1.08363798
3520,1.083594356
3521,1.049755718
3522,1.081425439
3523,1.055151401
3524,1.06920083
3525,1.075916196
3526,1.072416047
3527,1.041007469
3528,1.092111709
3529,1.08310293
3530,1.080781976
3531,1.057765054
3532,1.032820797
3533,1.063959523
3534,1.073244326
3535,1.045041
3536,1.021670336
3537,1.032670157
3538,1.022760207
3539,1.04977049
3540,1.060951486
3541,1.040322193
3542,1.044137915
3543,1.053705778
3544,1.072779175
3545,1.055591318
3546,1.066842676
3547,1.061682171
3548,1.044512922
3549,1.023280855
3550,1.042127382
3551,1.054799804
3552,1.036791069
3553,1.048048473
3554,1.033134256
3555,1.043817528
3556,1.036637191
3557,1.031772724
3558,1.028711242
3559,1.023372464
3560,1.014143938
3561,1.049290232
3562,1.03807374
3563,1.012804681
3564,1.006653966
3565,1.046300171
3566,1.007812569
3567,1.040384715
3568,1.032128887
3569,1.024258909
3570,1.041914945
3571,1.033346773
3572,1.035313723
3573,1.022656298
3574,1.016016158
3575,1.023482281
3576,1.021857895
3577,1.023908895
3578,1.030332788
3579,1.060239661
3580,1.015461654
3581,1.053622341
3582,1.027170951
3583,1.013862788
3584,1.029070263
3585,1.0607663
3586,1.013864716
3587,1.030180654
3588,1.045771636
3589,1.030318345
3590,1.036115576
3591,1.041419893
3592,1.036361587
3593,1.070751891
3594,1.014664723
3595,1.033723174
3596,1.048632452
3597,1.035271204
3598,1.051832909
3599,1.016934305
3600,1.040401244
3601,1.01416509
3602,1.044714066
3603,1.044765819
3604,1.051467576
3605,1.052539132
3606,1.034173495
3607,1.021743103
3608,1.048315054
3609,1.04651142
3610,1.046597463
3611,1.027811862
3612,1.019665968
3613,1.030954383
3614,1.044726371
3615,1.036027808
3616,1.025747059
3617,1.010774123
3618,1.038701511
3619,1.021187667
3620,1.02266995
3621,1.018166942
3622,1.026106832
3623,1.011896038
3624,1.044108524
3625,1.043601695
3626,1.045877792
3627,1.042502342
3628,1.031396298
3629,1.046878886
3630,1.066298759
3631,1.015399632
3632,1.032544055
3633,1.019929561
3634,1.025215679
3635,1.035318076
3636,1.041279769
3637,1.048315734
3638,1.012223163
3639,1.055240414
3640,1.0149616
3641,0.999574077
3642,1.019557248
3643,1.007442901
3644,1.024223415
3645,1.023697983
3646,1.054112221
3647,1.01716024
3648,1.038897746
3649,1.031424731
3650,1.016686148
3651,1.03656479
3652,1.002121262
3653,1.021546317
3654,0.997526728
3655,1.02869932
3656,0.997622094
3657,1.035154404
3658,1.01705638
3659,1.041349151
3660,1.030010434
3661,1.0203619
3662,1.03035658
3663,1.021943653
3664,1.040724992
3665,1.017358071
3666,1.011771835
3667,1.032272935
3668,1.024027368
3669,1.018562767
3670,1.019211826
3671,1.022573158
3672,1.006946543
3673,1.014206574
3674,1.043669167
3675,1.010719277
3676,1.036575086
3677,1.021308577
3678,1.037206305
3679,1.040544812
3680,1.034159258
3681,1.013401639
3682,1.028995672
3683,1.011686267
3684,1.020655235
3685,1.021603507
3686,1.004934833
3687,1.024708746
3688,1.028170226
3689,1.016930976
3690,1.007487084
3691,1.054560206
3692,1.031762971
3693,1.017570313
3694,1.008234623
3695,1.004925551
3696,1.038463683
3697,1.0236372
3698,1.025697382
3699,1.016899499
3700,1.033237689
3701,1.032614441
3702,0.99590781
3703,0.999336792
3704,1.02217293
3705,1.035177283
3706,1.056364981
3707,1.02355058
3708,1.017426295
3709,1.047010528
3710,1.049514416
3711,1.027940657
3712,1.027585806
3713,1.021302949
3714,1.021504026
3715,1.057428111
3716,1.058496651
3717,1.069084243
3718,1.041875043
3719,1.03874206
3720,1.015671981
3721,1.022983533
3722,1.032987067
3723,1.03487259
3724,1.04057442
3725,1.019809547
3726,1.048210267
3727,1.051879719
3728,1.053762447
3729,1.052510894
3730,1.044602135
3731,1.080956759
3732,1.056640966
3733,1.061843186
3734,1.039936465
3735,1.063842922
3736,1.06899349
3737,1.033020728
3738,1.022781517
3739,1.056117454
3740,1.015918164
3741,1.060895615
3742,1.045305937
3743,1.066768498
3744,1.020483424
3745,1.036068445
3746,1.026599533
3747,1.057393694
3748,1.034468042
3749,1.044528245
3750,1.080269551
3751,1.061491029
3752,1.067477744
3753,1.058646508
3754,1.041907851
3755,1.057864533
3756,1.079024114
3757,1.063793796
3758,1.003121216
3759,1.064665634
3760,1.001637456
3761,1.034524339
3762,1.043098441
3763,1.065006633
3764,1.020992375
3765,1.056389671
3766,1.056184117
3767,1.013694552
3768,1.035555829
3769,1.036595232
3770,1.044632104
3771,1.012284706
3772,1.047217683
3773,1.046682879
3774,1.034079579
3775,1.082747432
3776,1.052599966
3777,1.069411138
3778,1.030996095
3779,1.024661101
3780,1.070670873
3781,1.063932104
3782,1.050938929
3783,1.043769297
3784,1.055647332
3785,1.059211326
3786,1.049906106
3787,1.057041053
3788,1.058016765
3789,1.023721223
3790,1.02801111
3791,1.047331121
3792,1.050301843
3793,1.025380468
3794,1.04056105
3795,1.02303379
3796,1.046857162
3797,1.040250371
3798,1.065325402
3799,1.03072833
3800,1.059444225
3801,1.043228554
3802,1.052016408
3803,1.072621668
3804,1.06197475
3805,1.05306362
3806,1.037519001
3807,1.06885528
3808,1.034470249
3809,1.049468107
3810,1.027055929
3811,1.071140757
3812,1.06887303
3813,1.026599304
3814,1.04832331
3815,1.070707619
3816,1.034464383
3817,1.037115947
3818,1.044737599
3819,1.039551181
3820,1.022860651
3821,1.03113376
3822,1.054125121
3823,1.064768954
3824,1.023615084
3825,1.040793846
3826,1.048242111
3827,1.040588069
3828,1.041078561
3829,1.016374091
3830,1.023274877
3831,1.045283326
3832,1.054681591
3833,1.045483303
3834,1.029586439
3835,1.049721746
3836,1.053918737
3837,1.028552353
3838,1.033787704
3839,1.033505542
3840,1.010224579
3841,1.033483948
3842,1.043773666
3843,1.020367567
3844,1.067503194
3845,1.054217914
3846,1.021691945
3847,1.025060131
3848,1.04395972
3849,1.03259344
3850,1.023217926
3851,1.026875667
3852,1.051914918
3853,1.023485445
3854,1.043168101
3855,1.037650199
3856,1.041575807
3857,1.034270308
3858,1.013495425
3859,1.046613152
3860,1.043642207
3861,1.027729278
3862,1.031259868
3863,1.027482449
3864,1.013502138
3865,1.034549027
3866,1.064427163
3867,1.017296168
3868,1.012256563
3869,1.063674259
3870,1.033454026
3871,0.981552289
3872,0.998134854
3873,1.006448995
3874,0.970876138
3875,0.956471164
3876,0.964210455
3877,0.983918905
3878,0.96424194
3879,0.975621961
3880,0.971474616
3881,0.969639281
3882,0.988668711
3883,0.984782387
3884,0.994709296
3885,0.978882284
3886,0.993089447
3887,0.974285634
3888,0.971490625
3889,0.996851928
3890,0.979197421
3891,0.978637519
3892,0.973341417
3893,0.983953842
3894,1.004462949
3895,0.982989823
3896,0.971064689
3897,0.993547074
3898,0.937170212
3899,0.972575191
3900,0.963395576
3901,1.029377058
3902,0.965171921
3903,0.950877375
3904,0.943494306
3905,0.95826502
3906,0.977918052
3907,0.967576911
3908,0.995687597
3909,0.998834018
3910,0.977995877
3911,1.006916206
3912,0.960869059
3913,0.997946713
3914,0.963668293
3915,0.98645353
3916,0.976046504
3917,0.971099304
3918,0.987064531
3919,0.99854132
3920,0.976553159
3921,0.98473332
3922,0.978388696
3923,0.990328709
3924,0.986724804
3925,0.969406963
3926,0.985922903
3927,0.967800118
3928,0.950812521
3929,0.982738682
3930,0.978902265
3931,0.966416066
3932,0.950584125
3933,0.959214873
3934,0.944434788
3935,0.953150326
3936,0.958504261
3937,0.94663621
3938,0.954108194
3939,0.941938467
3940,0.958138767
3941,0.966015467
3942,0.959909809
3943,0.95680584
3944,0.97238268
3945,0.925578259
3946,0.96505699
3947,0.950421761
3948,0.975826654
3949,0.963353001
3950,0.985257582
3951,0.962052166
3952,0.944375748
3953,0.953221457
3954,0.923264296
3955,0.941902258
3956,0.946990179
3957,0.938896981
3958,0.932612921
3959,0.961439304
3960,0.955092716
3961,0.947583404
3962,0.919183692
3963,0.969548332
3964,0.955073409
3965,0.93836341
3966,0.972879482
3967,0.957575525
3968,0.957592043
3969,0.966010089
3970,0.952197833
3971,0.945194271
3972,0.935821426
3973,0.949226682
3974,0.929457414
3975,0.935970094
3976,0.956831751
3977,0.905812919
3978,0.961732201
3979,0.942111159
3980,0.940821565
3981,0.925414135
3982,0.939167129
3983,0.96204103
3984,0.961510978
3985,0.919038
3986,0.926923878
3987,0.92168456
3988,0.931400243
3989,0.943275552
3990,0.922237671
3991,0.91848518
3992,0.936599019
3993,0.935457854
3994,0.926973872
3995,0.95723292
3996,0.954328739
3997,0.925495082
3998,0.966769089
3999,0.94075363
4000,0.944562719
4001,0.93057399
4002,0.942661416
4003,0.936790666
4004,0.932792519
4005,0.927021751
4006,0.924522656
4007,0.93583102
4008,0.931459015
4009,0.936015869
4010,0.926878806
4011,0.957486575
4012,0.930848852
4013,0.947497219
4014,0.921101569
4015,0.948370968
4016,0.927768432
4017,0.935056097
4018,0.950647931
4019,0.980456794
4020,0.974324477
4021,0.94277094
4022,0.924183115
4023,0.939757592
4024,0.923977945
4025,0.930195588
4026,0.920119606
4027,0.930937959
4028,0.973748227
4029,0.909559433
4030,0.921371418
4031,0.937975818
4032,0.922534557
4033,0.899283623
4034,0.934854704
4035,0.93136298
4036,0.904359644
4037,0.936346109
4038,0.910204867
4039,0.936255382
4040,0.922782736
4041,0.913448171
4042,0.889969075
4043,0.893989529
4044,0.897771556
4045,0.904654915
4046,0.896477157
4047,0.901145103
4048,0.887256181
4049,0.882421507
4050,0.862313151
4051,0.875999745
4052,0.872689512
4053,0.885491517
4054,0.875293148
4055,0.875829781
4056,0.8821107
4057,0.903868319
4058,0.862066879
4059,0.900180737
4060,0.89017377
4061,0.866515148
4062,0.839564317
4063,0.897833303
4064,0.874630559
4065,0.861150132
4066,0.868798932
4067,0.87944634
4068,0.880250157
4069,0.876698541
4070,0.862443763
4071,0.883401037
4072,0.875647771
4073,0.862904276
4074,0.866397635
4075,0.883108471
4076,0.867760859
4077,0.883201133
4078,0.888033294
4079,0.882872543
4080,0.893280125
4081,0.907353232
4082,0.90427897
4083,0.895795336
4084,0.894740082
4085,0.908003498
4086,0.901789053
4087,0.881871345
4088,0.875562739
4089,0.893437203
4090,0.88200016
4091,0.8872876
4092,0.91756134
4093,0.922601207
4094,0.92298874
4095,0.89505255
4096,0.910254892
4097,0.932130267
4098,0.902615797
4099,0.920317564
4100,0.896249681
4101,0.904830834
4102,0.932356081
4103,0.941779552
4104,0.926279843
4105,0.888283875
4106,0.894739789
4107,0.907757476
4108,0.928854025
4109,0.917303446
4110,0.890505824
4111,0.905231982
4112,0.902625897
4113,0.903720084
4114,0.889351662
4115,0.901284939
4116,0.89970627
4117,0.921092139
4118,0.894295914
4119,0.905493721
4120,0.887511723
4121,0.904701246
4122,0.896436454
4123,0.915213026
4124,0.905152233
4125,0.912203319
4126,0.91147801
4127,0.899948061
4128,0.880593457
4129,0.899383256
4130,0.930084515
4131,0.886753333
4132,0.889408126
4133,0.890103132
4134,0.911741345
4135,0.905620832
4136,0.900923914
4137,0.917148672
4138,0.897583958
4139,0.878753349
4140,0.880414212
4141,0.923140768
4142,0.892015399
4143,0.913290605
4144,0.921111388
4145,0.889701706
4146,0.903213753
4147,0.92124997
4148,0.935229133
4149,0.90078973
4150,0.925098477
4151,0.914380896
4152,0.927171491
4153,0.888178543
4154,0.906489385
4155,0.895809767
4156,0.928962319
4157,0.922646889
4158,0.903306772
4159,0.936701709
4160,0.927406806
4161,0.909376219
4162,0.94074861
4163,0.904832276
4164,0.924417139
4165,0.919659786
4166,0.921235346
4167,0.913814479
4168,0.908871752
4169,0.937051731
4170,0.93957985
4171,0.908891904
4172,0.906815883
4173,0.91883079
4174,0.917173522
4175,0.904756316
4176,0.931493515
4177,0.940622378
4178,0.925504718
4179,0.94593976
4180,0.946657288
4181,0.919302957
4182,0.936849861
4183,0.952713822
4184,0.923589554
4185,0.931697128
4186,0.933497878
4187,0.917563785
4188,0.918875967
4189,0.887213582
4190,0.935565869
4191,0.908210541
4192,0.915263428
4193,0.907749415
4194,0.926840706
4195,0.919383654
4196,0.935957156
4197,0.943487662
4198,0.922376626
4199,0.944688066
4200,0.925624048
4201,0.919664974
4202,0.930682241
4203,0.934623938
4204,0.938405788
4205,0.889097706
4206,0.931088837
4207,0.924254706
4208,0.92810774
4209,0.925512535
4210,0.918335604
4211,0.896751757
4212,0.907678209
4213,0.907561017
4214,0.928422197
4215,0.972020168
4216,0.91448203
4217,0.911167831
4218,0.908474247
4219,0.92127002
4220,0.911955158
4221,0.915017502
4222,0.902001022
4223,0.919639511
4224,0.916750447
4225,0.90939192
4226,0.913616281
4227,0.905278081
4228,0.927555416
4229,0.911052768
4230,0.939691851
4231,0.914213153
4232,0.917416812
4233,0.938923154
4234,0.909127128
4235,0.928824988
4236,0.920193489
4237,0.917926222
4238,0.915809613
4239,0.918123634
4240,0.921988211
4241,0.901591748
4242,0.924575863
4243,0.935156265
4244,0.91311578
4245,0.922833019
4246,0.925301493
4247,0.928611042
4248,0.907340725
4249,0.925776463
4250,0.915607953
4251,0.927953877
4252,0.92388973
4253,0.93171402
4254,0.912925331
4255,0.919260694
4256,0.903684234
4257,0.933653898
4258,0.909613897
4259,0.935873697
4260,0.929625747
4261,0.920397402
4262,0.924671695
4263,0.912676575
4264,0.914741572
4265,0.922666759
4266,0.915133257
4267,0.911353414
4268,0.922910757
4269,0.925550697
4270,0.923655144
4271,0.924949317
4272,0.916268675
4273,0.940023889
4274,0.936261007
4275,0.89821347
4276,0.91500926
4277,0.927087005
4278,0.889193176
4279,0.902440838
4280,0.91783626
4281,0.921199423
4282,0.906461557
4283,0.927653479
4284,0.927218129
4285,0.909661882
4286,0.898825523
4287,0.904990949
4288,0.92120526
4289,0.901611836
4290,0.919793537
4291,0.90257364
4292,0.902933218
4293,0.90770312
4294,0.930825192
4295,0.912953641
4296,0.931620848
4297,0.931924253
4298,0.904275913
4299,0.93564526
4300,0.938582655
4301,0.899157236
4302,0.905298074
4303,0.901797929
4304,0.89432749
4305,0.904151373
4306,0.898648304
4307,0.922895273
4308,0.889046699
4309,0.893789069
4310,0.884657677
4311,0.907979976
4312,0.90804836
4313,0.903265983
4314,0.921886025
4315,0.909976655
4316,0.910651794
4317,0.890134067
4318,0.88509664
4319,0.895529054
4320,0.911014155
4321,0.915557045
4322,0.916529532
4323,0.885486152
4324,0.9054442
4325,0.897171459
4326,0.904857397
4327,0.892478652
4328,0.877978764
4329,0.905008161
4330,0.87319788
4331,0.918957771
4332,0.92294884
4333,0.883056041
4334,0.925651951
4335,0.880973163
4336,0.911917286
4337,0.897060223
4338,0.902276023
4339,0.900200999
4340,0.930099118
4341,0.89184555
4342,0.917844321
4343,0.887405886
4344,0.912239726
4345,0.874481651
4346,0.870845599
4347,0.896837396
4348,0.905963328
4349,0.878169615
4350,0.88821771
4351,0.890412411
4352,0.898168789
4353,0.895356054
4354,0.900920763
4355,0.905999793
4356,0.899391162
4357,0.908529982
4358,0.914662666
4359,0.923537133
4360,0.905407629
4361,0.917241052
4362,0.927866452
4363,0.917232331
4364,0.901347181
4365,0.940370568
4366,0.931546835
4367,0.938601721
4368,0.946099905
4369,0.916476524
4370,0.918386742
4371,0.922898283
4372,0.921929289
4373,0.959799352
4374,0.932146523
4375,0.899636924
4376,0.917351716
4377,0.917218725
4378,0.933181071
4379,0.909900316
4380,0.899344894
4381,0.909262103
4382,0.882829204
4383,0.896373319
4384,0.919915201
4385,0.944679822
4386,0.915966336
4387,0.915885631
4388,0.926164553
4389,0.936681262
4390,0.908490783
4391,0.943313909
4392,0.922352949
4393,0.916368243
4394,0.917193269
4395,0.931523004
4396,0.916114206
4397,0.923745115
4398,0.903647658
4399,0.903341802
4400,0.913823282
4401,0.961158501
4402,0.932366974
4403,0.94664767
4404,0.93477629
4405,0.948464341
4406,0.942577766
4407,0.945182388
4408,0.920440938
4409,0.937313229
4410,0.94441071
4411,0.947368255
4412,0.947599239
4413,0.952855138
4414,0.954540036
4415,0.929265437
4416,0.935490393
4417,0.929574805
4418,0.938247178
4419,0.924969278
4420,0.916229885
4421,0.936456114
4422,0.952736775
4423,0.932513892
4424,0.923909569
4425,0.942222708
4426,0.97140326
4427,0.964008031
4428,0.955384153
4429,0.971387951
4430,0.961516851
4431,0.940731129
4432,0.938107496
4433,0.958738428
4434,0.94860703
4435,0.944539849
4436,0.959306682
4437,0.955528554
4438,0.905849496
4439,0.964230238
4440,0.958761239
4441,0.938300846
4442,0.975628299
4443,0.95100254
4444,0.966020175
4445,0.942363341
4446,0.966177463
4447,0.923224709
4448,0.966171923
4449,0.936938399
4450,0.966871244
4451,0.948132625
4452,0.936305926
4453,0.956089348
4454,0.958769879
4455,0.938457233
4456,0.960541849
4457,0.920063678
4458,0.937443824
4459,0.962748457
4460,0.95764993
4461,0.934563018
4462,0.947130026
4463,0.957212208
4464,0.962295212
4465,0.937880072
4466,0.942504815
4467,0.975995881
4468,0.936265449
4469,0.980606643
4470,0.94953006
4471,0.954781192
4472,0.950404011
4473,0.943894832
4474,0.908383566
4475,0.918249198
4476,0.942189228
4477,0.947697873
4478,0.936644103
4479,0.946415723
4480,0.961177823
4481,0.9326472
4482,0.933611484
4483,0.949118354
4484,0.930266492
4485,0.957283463
4486,0.919140063
4487,0.921103414
4488,0.942568441
4489,0.939127145
4490,0.933655748
4491,0.961620833
4492,0.934152825
4493,0.943530145
4494,0.960666603
4495,0.91813784
4496,0.934434078
4497,0.951746372
4498,0.93449583
4499,0.94780875
4500,0.962831636
4501,0.950059817
4502,0.936604092
4503,0.952913664
4504,0.958539995
4505,0.964743287
4506,0.974606664
4507,0.926329439
4508,0.937161768
4509,0.959765287
4510,0.949976007
4511,0.966817281
4512,0.927528173
4513,0.947231411
4514,0.95343816
4515,0.96861582
4516,0.966770504
4517,0.940312626
4518,0.962723971
4519,0.96310793
4520,0.926423761
4521,0.966655954
4522,0.94698477
4523,0.928824832
4524,0.91754535
4525,0.947002063
4526,0.96569948
4527,0.944862047
4528,0.971268642
4529,0.939292444
4530,0.930247342
4531,0.94114563
4532,0.956726732
4533,0.954508379
4534,0.934265807
4535,0.943602784
4536,0.937903497
4537,0.963057195
4538,0.942895766
4539,0.960821449
4540,0.951207594
4541,0.965571639
4542,0.948183195
4543,0.930362545
4544,0.954540596
4545,0.923617756
4546,0.946049057
4547,0.958874318
4548,0.925379701
4549,0.969999251
4550,0.951473456
4551,0.958363041
4552,0.992393547
4553,0.961216585
4554,0.971622955
4555,0.962035528
4556,0.976838475
4557,0.935812232
4558,0.966107089
